building_id,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,hotwater,chilledwater,steam,water,irrigation,solar,gas,industry,subindustry,heatingtype,yearbuilt,date_opened,numberoffloors,occupants,energystarscore,eui,site_eui,source_eui,leed_level,rating
Eagle_office_Ryan,Eagle,1230.0,14.0,Office,Office,2092.5,22524.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_education_Maragret,Eagle,1231.0,14.0,Education,Research,1228.2,13220.0,,,US/Eastern,Yes,Yes,,,,,,,,,,,,,,,,,,,
Eagle_education_Jewell,Eagle,1232.0,14.0,Education,Research,16845.9,181328.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Paul,Eagle,1233.0,14.0,Education,Classroom,4008.1,43143.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_education_Sheena,Eagle,1234.0,14.0,Education,Classroom,4277.0,46037.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_public_Preston,Eagle,1235.0,14.0,Public services,Library,25861.3,278369.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Jackie,Eagle,1236.0,14.0,Office,Office,5737.3,61756.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Elvis,Eagle,1237.0,14.0,Office,Office,3972.1,42755.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Patrice,Eagle,1238.0,14.0,Office,Office,12050.2,129707.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Sheree,Eagle,1239.0,14.0,Office,Office,2907.9,31300.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_public_Minnie,Eagle,1240.0,14.0,Public services,Library,6807.7,73277.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_health_Athena,Eagle,1241.0,14.0,Healthcare,Support,18040.6,194188.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Isidro,Eagle,1242.0,14.0,Office,Office,2217.7,23871.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_health_Jodi,Eagle,1243.0,14.0,Healthcare,Support,22083.4,237704.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_public_Ola,Eagle,1244.0,14.0,Public services,Library,8874.7,95526.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_health_Vincenza,Eagle,1245.0,14.0,Healthcare,Patient Care,3284.5,35354.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Lane,Eagle,1246.0,14.0,Office,Office,4675.5,50327.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_food_Kay,Eagle,1247.0,14.0,Food sales and service,Dining,6491.7,69876.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Freida,Eagle,1248.0,14.0,Office,Office,7246.6,78002.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Francis,Eagle,1249.0,14.0,Office,Office,14807.3,159384.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Shante,Eagle,1250.0,14.0,Education,Research,21566.4,232139.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Shanna,Eagle,1251.0,14.0,Education,Research,9718.0,104604.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_education_Luther,Eagle,1252.0,14.0,Education,Research,10799.9,116249.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_education_Samantha,Eagle,1253.0,14.0,Education,Research,12518.5,134748.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_education_Petra,Eagle,1254.0,14.0,Education,Research,2320.6,24979.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Chantelle,Eagle,1255.0,14.0,Office,Office,2202.0,23702.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Dallas,Eagle,1256.0,14.0,Office,Office,3522.6,37917.0,,,US/Eastern,Yes,,,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Bridgett,Eagle,1257.0,14.0,Office,Office,5692.5,61274.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_education_Brooke,Eagle,1258.0,14.0,Education,Research,25384.3,273234.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Wesley,Eagle,1259.0,14.0,Education,Classroom,6604.3,71088.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Donovan,Eagle,1260.0,14.0,Office,Office,8031.9,86455.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Flossie,Eagle,1261.0,14.0,Office,Office,3989.4,42942.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_office_Randolph,Eagle,1262.0,14.0,Office,Office,6038.7,65000.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_education_Norah,Eagle,1263.0,14.0,Education,Research,9089.4,97838.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Cassie,Eagle,1264.0,14.0,Education,Research,3066.9,33012.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_food_Jennifer,Eagle,1265.0,14.0,Food sales and service,Dining,3307.8,35605.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_public_Henry,Eagle,1266.0,14.0,Public services,Public Service,1251.3,13469.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_education_Lino,Eagle,1267.0,14.0,Education,Classroom,12911.4,138977.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Efrain,Eagle,1268.0,14.0,Office,Office,3995.5,43007.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_health_Amy,Eagle,1269.0,14.0,Healthcare,Support,5238.6,56388.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_assembly_Estelle,Eagle,1270.0,14.0,Entertainment/public assembly,Athletic,1723.4,18551.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_public_Missy,Eagle,1271.0,14.0,Public services,Public Service,1908.2,20540.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_public_Pearle,Eagle,1272.0,14.0,Public services,Library,22990.8,247471.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Demetra,Eagle,1273.0,14.0,Office,Office,9670.2,104089.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Jeff,Eagle,1274.0,14.0,Office,Office,1586.5,17077.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Damian,Eagle,1275.0,14.0,Office,Office,10606.4,114166.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Elias,Eagle,1276.0,14.0,Office,Office,5003.8,53860.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Katheleen,Eagle,1277.0,14.0,Office,Office,4202.9,45240.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_education_Edith,Eagle,1278.0,14.0,Education,Classroom,7427.5,79949.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_office_Elia,Eagle,1279.0,14.0,Office,Office,6014.8,64743.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_lodging_Terri,Eagle,1280.0,14.0,Lodging/residential,Housing,7422.9,79900.0,,,US/Eastern,Yes,,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Amie,Eagle,1281.0,14.0,Office,Office,9581.8,103138.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_health_Lucinda,Eagle,1282.0,14.0,Healthcare,Support,1161.3,12500.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_public_Alvin,Eagle,1283.0,14.0,Public services,Library,7110.5,76537.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Peter,Eagle,1284.0,14.0,Education,Research,41103.8,442438.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_health_Reuben,Eagle,1285.0,14.0,Healthcare,Patient Care,12083.6,130067.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_health_Reba,Eagle,1286.0,14.0,Healthcare,Patient Care,19089.0,205472.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Teresa,Eagle,1287.0,14.0,Education,Research,5628.2,60582.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Raul,Eagle,1288.0,14.0,Education,Research,15255.2,164206.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Sherrill,Eagle,1289.0,14.0,Education,Research,18064.2,194441.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Roman,Eagle,1290.0,14.0,Education,Research,18621.7,200442.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Chauncey,Eagle,1291.0,14.0,Office,Office,22068.7,237546.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Norbert,Eagle,1292.0,14.0,Office,Office,5406.6,58196.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Remedios,Eagle,1293.0,14.0,Office,Office,4781.8,51471.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Lamont,Eagle,1294.0,14.0,Office,Office,1453.8,15649.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Nereida,Eagle,1295.0,14.0,Office,Office,10746.6,115676.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Mandi,Eagle,1296.0,14.0,Office,Office,820.9,8836.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Phyllis,Eagle,1297.0,14.0,Office,Office,1994.5,21469.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Alberto,Eagle,1298.0,14.0,Education,Research,15894.2,171084.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_education_Shana,Eagle,1299.0,14.0,Education,Research,2359.8,25401.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_health_Margo,Eagle,1300.0,14.0,Healthcare,Patient Care,2379.2,25609.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_education_Will,Eagle,1301.0,14.0,Education,Research,5782.5,62242.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Marisela,Eagle,1302.0,14.0,Office,Office,8399.5,90411.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_health_Gregoria,Eagle,1303.0,14.0,Healthcare,Patient Care,18580.6,200000.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_office_Amanda,Eagle,1304.0,14.0,Office,Office,8487.9,91363.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_lodging_Garland,Eagle,,14.0,Lodging/residential,Housing,6700.0,72118.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_lodging_Blake,Eagle,1305.0,14.0,Lodging/residential,Housing,3512.0,37803.0,,,US/Eastern,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_lodging_Tressa,Eagle,1306.0,14.0,Lodging/residential,Housing,5032.7,54172.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_lodging_Casey,Eagle,1307.0,14.0,Lodging/residential,Housing,6132.8,66013.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_lodging_Dawn,Eagle,1308.0,14.0,Lodging/residential,Housing,5785.9,62279.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_lodging_Edgardo,Eagle,1309.0,14.0,Lodging/residential,Housing,5392.2,58041.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_lodging_Trina,Eagle,1310.0,14.0,Lodging/residential,Housing,5320.9,57274.0,,,US/Eastern,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Eagle_lodging_Andy,Eagle,1311.0,14.0,Lodging/residential,Housing,6205.4,66794.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_lodging_Stephanie,Eagle,1312.0,14.0,Lodging/residential,Housing,6967.7,75000.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_health_Trisha,Eagle,1313.0,14.0,Healthcare,Patient Care,6376.6,68637.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_office_Joette,Eagle,,14.0,Office,Office,6414.0,69040.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_office_Michele,Eagle,,14.0,Office,Office,6737.0,72517.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_education_Brianne,Eagle,1314.0,14.0,Education,Research,6857.4,73813.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_assembly_Herbert,Eagle,1315.0,14.0,Entertainment/public assembly,Athletic,7691.3,82789.0,,,US/Eastern,Yes,,,Yes,,,,,,,,,,,,,,,,,
Eagle_assembly_Benny,Eagle,1316.0,14.0,Entertainment/public assembly,Athletic,4642.8,49975.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_assembly_Margret,Eagle,1317.0,14.0,Entertainment/public assembly,Athletic,16797.4,180806.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_assembly_Josie,Eagle,1318.0,14.0,Entertainment/public assembly,Athletic,6827.3,73488.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_assembly_Latrina,Eagle,1319.0,14.0,Entertainment/public assembly,Athletic,26702.1,287419.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_assembly_Noel,Eagle,,14.0,Entertainment/public assembly,Athletic,3972.1,42755.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_assembly_Portia,Eagle,1320.0,14.0,Entertainment/public assembly,Athletic,3211.2,34565.0,,,US/Eastern,Yes,,,,,,,,,,,,,,,,,,,,
Eagle_assembly_Ian,Eagle,1321.0,14.0,Entertainment/public assembly,Athletic,34376.3,370024.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_assembly_Lacy,Eagle,1322.0,14.0,Entertainment/public assembly,Athletic,15467.3,166489.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_office_Sonya,Eagle,1323.0,14.0,Office,Office,8101.1,87200.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Eagle_assembly_Candice,Eagle,1324.0,14.0,Entertainment/public assembly,Athletic,7867.8,84688.0,,,US/Eastern,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,
Cockatoo_assembly_Ralph,Cockatoo,1325.0,15.0,Entertainment/public assembly,Gymnasium,14416.4,155177.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,Yes,,,,,,,Education,College/University,,1915.0,,,,,,,,,
Cockatoo_office_Rodney,Cockatoo,1326.0,15.0,Office,Office,4364.7,46981.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1962.0,,,,,,,,,
Cockatoo_education_Julio,Cockatoo,1327.0,15.0,Education,College Laboratory,9116.1,98125.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,2011.0,,,,,,,,,
Cockatoo_education_Brigitte,Cockatoo,1328.0,15.0,Education,College Laboratory,25998.0,279840.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,2008.0,,,,,,,,,
Cockatoo_science_Rex,Cockatoo,1329.0,15.0,Technology/science,Data Center,5583.5,60100.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1912.0,,,,,,,,,
Cockatoo_education_Noah,Cockatoo,1330.0,15.0,Education,College Laboratory,16163.5,173983.0,42.45983685925793,-76.4852915864667,US/Eastern,,,,Yes,,,,,Education,College/University,,1986.0,,,,,,,,,
Cockatoo_education_Orlando,Cockatoo,1331.0,15.0,Education,College Laboratory,15887.2,171008.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,Yes,Yes,Yes,,,,,Education,College/University,,1930.0,,,,,,,,,
Cockatoo_education_Laurence,Cockatoo,1332.0,15.0,Education,College Classroom,4403.4,47398.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1912.0,,,,,,,,,
Cockatoo_office_Gail,Cockatoo,1333.0,15.0,Office,Office,2909.4,31316.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,1913.0,,,,,,,,,
Cockatoo_office_Paige,Cockatoo,1334.0,15.0,Office,Office,12151.2,130794.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1933.0,,,,,,,,,
Cockatoo_public_Caleb,Cockatoo,1335.0,15.0,Public services,Library,12710.7,136817.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,,,,,,Education,College/University,,1953.0,,,,,,,,,
Cockatoo_office_Jodie,Cockatoo,1336.0,15.0,Office,Office,2884.9,31053.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1915.0,,,,,,,,,
Cockatoo_office_Jimmy,Cockatoo,1337.0,15.0,Office,Office,1369.8,14744.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1910.0,,,,,,,,,
Cockatoo_education_Jack,Cockatoo,1338.0,15.0,Education,College Classroom,2918.5,31415.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1912.0,,,,,,,,,
Cockatoo_education_Erik,Cockatoo,1339.0,15.0,Education,College Classroom,13051.8,140488.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1961.0,,,,,,,,,
Cockatoo_industrial_Nathaniel,Cockatoo,1340.0,15.0,Manufacturing/industrial,Greenhouse,10360.4,111518.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1968.0,,,,,,,,,
Cockatoo_education_Rita,Cockatoo,1341.0,15.0,Education,College Laboratory,1704.0,18342.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1960.0,,,,,,,,,
Cockatoo_education_Brendan,Cockatoo,1342.0,15.0,Education,College Laboratory,10856.1,116854.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1978.0,,,,,,,,,
Cockatoo_office_Laila,Cockatoo,1343.0,15.0,Office,Office,10254.6,110380.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1985.0,,,,,,,,,
Cockatoo_education_Lionel,Cockatoo,1344.0,15.0,Education,College Laboratory,11660.0,125507.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1974.0,,,,,,,,,
Cockatoo_education_Latrice,Cockatoo,1345.0,15.0,Education,College Laboratory,1940.7,20889.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1976.0,,,,,,,,,
Cockatoo_education_Melanie,Cockatoo,1346.0,15.0,Education,College Classroom,3240.0,34875.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1993.0,,,,,,,,,
Cockatoo_education_Janet,Cockatoo,1347.0,15.0,Education,College Laboratory,29946.4,322341.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1995.0,,,,,,,,,
Cockatoo_education_Eunice,Cockatoo,1348.0,15.0,Education,College Laboratory,12195.5,131271.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,2010.0,,,,,,,,,
Cockatoo_industrial_Elina,Cockatoo,1349.0,15.0,Manufacturing/industrial,Greenhouse,735.7,7919.0,42.45983685925793,-76.4852915864667,US/Eastern,,,Yes,,,,,,Education,College/University,,1970.0,,,,,,,,,
Cockatoo_education_Flora,Cockatoo,1350.0,15.0,Education,College Laboratory,13913.3,149762.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,2004.0,,,,,,,,,
Cockatoo_office_Elbert,Cockatoo,1351.0,15.0,Office,Office,3772.9,40611.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Cockatoo_office_Alton,Cockatoo,1352.0,15.0,Office,Office,3972.1,42755.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Cockatoo_religion_Diedre,Cockatoo,1353.0,15.0,Religious worship,Religious building,2062.5,22201.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Cockatoo_education_Christi,Cockatoo,1354.0,15.0,Education,College Classroom,2158.3,23232.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Cockatoo_education_Minh,Cockatoo,1355.0,15.0,Education,College Classroom,4697.8,50567.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Cockatoo_education_Doreen,Cockatoo,1356.0,15.0,Education,College Classroom,8477.7,91253.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Cockatoo_office_Roxanna,Cockatoo,1357.0,15.0,Office,Office,2008.4,21618.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Cockatoo_lodging_Katharine,Cockatoo,1358.0,15.0,Lodging/residential,Dormitory,5707.9,61439.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1903.0,,,,,,,,,
Cockatoo_education_Mayra,Cockatoo,1359.0,15.0,Education,College Classroom,11546.8,124289.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1904.0,,,,,,,,,
Cockatoo_assembly_Heath,Cockatoo,1360.0,15.0,Entertainment/public assembly,Theater,10361.5,111530.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1988.0,,,,,,,,,
Cockatoo_education_Charity,Cockatoo,1361.0,15.0,Education,College Laboratory,21726.6,233863.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1921.0,,,,,,,,,
Cockatoo_education_Jon,Cockatoo,1362.0,15.0,Education,Student Union,10589.8,113988.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,1923.0,,,,,,,,,
Cockatoo_office_Georgia,Cockatoo,1363.0,15.0,Office,Office,14672.4,157933.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1932.0,,,,,,,,,
Cockatoo_utility_Sherri,Cockatoo,1364.0,15.0,Utility,Services Plant,6960.5,74922.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1940.0,,,,,,,,,
Cockatoo_lodging_Homer,Cockatoo,1365.0,15.0,Lodging/residential,Dormitory,12046.2,129664.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,,,,,,Education,College/University,,1941.0,,,,,,,,,
Cockatoo_office_Pansy,Cockatoo,1366.0,15.0,Office,Office,8173.3,87977.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1947.0,,,,,,,,,
Cockatoo_education_Helene,Cockatoo,1367.0,15.0,Education,College Classroom,3130.4,33695.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1948.0,,,,,,,,,
Cockatoo_assembly_Doyle,Cockatoo,1368.0,15.0,Entertainment/public assembly,Gymnasium,18491.1,199037.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,1949.0,,,,,,,,,
Cockatoo_assembly_Pierre,Cockatoo,1369.0,15.0,Entertainment/public assembly,Conference Center,4941.9,53194.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1953.0,,,,,,,,,
Cockatoo_education_Maynard,Cockatoo,1370.0,15.0,Education,Student Union,443.4,4773.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,
Cockatoo_public_Harland,Cockatoo,1371.0,15.0,Public services,Library,4698.8,50577.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,,,,,,,Education,College/University,,1956.0,,,,,,,,,
Cockatoo_education_Priscilla,Cockatoo,1372.0,15.0,Education,College Laboratory,1513.3,16289.0,42.45983685925793,-76.4852915864667,US/Eastern,,,Yes,,,,,,Education,College/University,,1957.0,,,,,,,,,
Cockatoo_education_Evangeline,Cockatoo,1373.0,15.0,Education,College Classroom,9795.1,105434.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,2014.0,,,,,,,,,
Cockatoo_office_Nola,Cockatoo,1374.0,15.0,Office,Office,14833.1,159662.0,42.45983685925793,-76.4852915864667,US/Eastern,,,Yes,,,,,,Education,College/University,,1956.0,,,,,,,,,
Cockatoo_office_Giovanni,Cockatoo,1375.0,15.0,Office,Office,10710.6,115288.0,42.45983685925793,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1957.0,,,,,,,,,
